Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
,Abilene Christ,#N/A,#N/A,#N/A,0.8441,0.3308,0.8209,0.4318,0.9086,0.9385,0.7294,0.7924,0.3377,0.6468,0.8191,0.0000,1.0000,1.0000,0.1246,0.4570,0.4316,0.3110,0.2316,0.6288,0.4027,0.8039,0.4900
,Vanderbilt,#N/A,#N/A,#N/A,0.4636,0.7779,0.4652,0.4375,0.5645,0.4022,0.3922,0.3664,0.4776,0.3992,0.5924,0.5843,0.4057,0.3589,0.5473,0.7043,0.3529,0.4694,0.3762,0.3266,0.1933,0.3775,0.4550
,N Arizona,#N/A,#N/A,#N/A,0.5178,0.4115,0.6150,0.2926,0.5054,0.6983,0.7490,0.5036,0.3377,0.4303,0.5545,0.6360,0.5029,0.5155,0.4477,0.6344,0.6073,0.2555,0.3984,0.6283,0.4096,0.5833,0.5050
,San Fran,#N/A,#N/A,#N/A,0.3782,0.5437,0.4198,0.3864,0.4032,0.5531,0.6196,0.4603,0.2243,0.3396,0.6385,0.5483,0.3751,0.3739,0.4575,0.2903,0.5416,0.2101,0.3082,0.1830,0.1775,0.5245,0.7150
,Penn State,#N/A,#N/A,#N/A,0.2133,0.8078,0.4599,0.1903,0.3871,0.5028,0.6980,0.3646,0.1715,0.2409,0.4352,0.6157,0.3602,0.3890,0.3124,0.7097,0.3308,0.3401,0.2693,0.1952,0.1004,0.6471,0.5050
,San Jose St,#N/A,#N/A,#N/A,0.6205,0.3961,0.6765,0.3324,0.5054,0.8045,0.8078,0.5126,0.4169,0.4777,0.3270,0.8742,0.5349,0.5423,0.4974,0.7796,0.6440,0.3811,0.5374,0.7141,0.4741,0.5392,0.6300
,Jacksonville,#N/A,#N/A,#N/A,0.6288,0.3962,0.6203,0.5199,0.4892,0.5698,0.3176,0.4801,0.5541,0.5237,0.7096,0.5303,0.4354,0.3946,0.4527,0.6129,0.5248,0.6347,0.5411,0.1980,0.1908,0.4853,0.2800
,Albany,#N/A,#N/A,#N/A,0.2848,0.2707,0.1390,0.6790,0.3172,0.4302,0.4118,0.2744,0.4644,0.3234,0.4624,0.5056,0.3071,0.2601,0.6349,0.1398,0.3025,0.2637,0.2199,0.7863,0.2633,0.3333,0.5550
,Harvard,#N/A,#N/A,#N/A,0.5637,0.5454,0.2513,0.7102,0.2581,0.5028,0.3137,0.3592,0.5963,0.4547,0.7044,0.2449,0.3701,0.2963,0.7790,0.2204,0.3216,0.3325,0.2730,0.7195,0.2400,0.2353,0.6650
,Oral Roberts,#N/A,#N/A,#N/A,0.4809,0.4224,0.5695,0.3409,0.4140,0.6536,0.7765,0.4874,0.3193,0.4087,0.6532,0.5169,0.4421,0.4882,0.2256,0.6290,0.5615,0.3300,0.3515,0.3468,0.2408,0.7402,0.5100
,UMass,#N/A,#N/A,#N/A,0.6782,0.3753,0.4545,0.6790,0.4194,0.5810,0.4980,0.5217,0.5462,0.5507,0.5573,0.5506,0.4327,0.4059,0.5349,0.3172,0.8220,0.5546,0.7326,0.5591,0.5074,0.4608,0.6000
,Kansas St,#N/A,#N/A,#N/A,0.4994,0.8138,0.5053,0.5142,0.4462,0.2458,0.4667,0.4188,0.5646,0.4831,0.6440,0.6022,0.3877,0.3683,0.7299,0.6559,0.5355,0.2580,0.3379,0.6201,0.3455,0.5049,0.6550
,UNLV,#N/A,#N/A,#N/A,0.4278,0.4818,0.2326,0.6080,0.2419,0.2179,0.5765,0.3303,0.5224,0.3951,0.6062,0.5730,0.1900,0.1957,0.5745,0.3172,0.4324,0.5230,0.4836,0.3388,0.1533,0.5098,0.3450
,Alabama,#N/A,#N/A,#N/A,0.6066,0.7697,0.5963,0.5313,0.6022,0.6592,0.5765,0.6065,0.4354,0.5575,0.6818,0.4787,0.6029,0.6063,0.5835,0.4086,0.5852,0.2808,0.3910,0.3149,0.2829,0.6961,0.5050
,USC,#N/A,#N/A,#N/A,0.5178,0.7608,0.4091,0.5568,0.4355,0.3855,0.9098,0.4296,0.4565,0.4357,0.3744,0.6360,0.3940,0.4309,0.7138,0.3280,0.6310,0.2631,0.4707,0.4090,0.3159,0.6029,0.7050
,Cleveland St,#N/A,#N/A,#N/A,0.6897,0.1151,0.5187,0.5881,0.4892,0.6425,0.5608,0.4874,0.5884,0.5467,0.4949,0.7573,0.4750,0.4553,0.5461,0.5269,0.6944,0.4738,0.6010,0.3442,0.3399,0.4853,0.6700
,E Washington,#N/A,#N/A,#N/A,0.1163,0.6050,0.2166,0.2784,0.2581,0.6369,0.3412,0.2960,0.0000,0.1015,0.2701,0.6202,0.3548,0.2639,0.2491,0.2796,0.4759,0.1085,0.2143,0.7250,0.3210,0.1176,0.5700
,Tenn St,#N/A,#N/A,#N/A,0.1163,0.4476,0.2727,0.1449,0.1613,0.3184,0.7098,0.2166,0.1240,0.1055,0.1957,0.6360,0.1418,0.2032,0.0896,0.6720,0.3102,0.4940,0.3799,0.2461,0.0647,0.7157,0.1950
,Toledo,#N/A,#N/A,#N/A,0.4228,0.5930,0.4465,0.4375,0.4946,0.4525,0.5490,0.4801,0.2982,0.3924,0.5368,0.4854,0.5016,0.4906,0.4229,0.3602,0.4966,0.3199,0.3749,0.5494,0.3098,0.5588,0.4500
,Ohio,#N/A,#N/A,#N/A,0.6142,0.5808,0.7032,0.4489,0.4731,0.5587,0.3608,0.5686,0.4248,0.5237,0.2923,0.7910,0.5281,0.4873,0.5382,0.5806,0.8686,0.6946,0.9864,0.2127,0.3797,0.5049,0.6200
,Yale,#N/A,#N/A,#N/A,0.6924,0.6354,0.5401,0.5653,0.6075,0.6872,0.4510,0.5162,0.5567,0.5521,0.4647,0.4247,0.5624,0.5419,0.6424,0.4839,0.6050,0.4524,0.5818,0.3937,0.3316,0.5980,0.7850
,N Dakota St,#N/A,#N/A,#N/A,0.3329,0.4673,0.4786,0.3409,0.5323,0.4637,0.6784,0.4783,0.1478,0.3139,0.6547,0.4270,0.5002,0.5151,0.2683,0.4624,0.4912,0.1319,0.1872,0.1918,0.1834,0.6373,0.2600
,Southern,#N/A,#N/A,#N/A,0.4994,0.2218,0.2888,0.6477,0.3871,0.4972,0.2941,0.3917,0.5145,0.4371,0.5203,0.3056,0.3480,0.3358,0.3348,0.3226,0.4240,0.7155,0.5695,0.3156,0.1614,0.6520,0.1350
,Washington,#N/A,#N/A,#N/A,0.4636,0.7834,0.4519,0.5284,0.4140,0.4525,0.6784,0.4296,0.5092,0.4628,0.4643,0.6404,0.4255,0.3979,0.5872,0.4677,0.5187,0.5830,0.6294,0.6163,0.3398,0.3627,0.5700
,E Tenn St,#N/A,#N/A,#N/A,0.2848,0.4103,0.3155,0.3835,0.2796,0.3575,0.5412,0.2924,0.2823,0.2436,0.2252,0.8067,0.2400,0.2780,0.5200,0.3548,0.5027,0.2808,0.3823,0.2930,0.1612,0.7304,0.5800
,Pepperdine,#N/A,#N/A,#N/A,0.4994,0.4859,0.4171,0.4716,0.2688,0.6145,0.4235,0.4440,0.3694,0.4019,0.4388,0.6584,0.2589,0.2267,0.2854,0.4086,0.9580,0.4669,0.7326,0.4036,0.4924,0.3971,0.5700
,New Mex St,#N/A,#N/A,#N/A,0.3845,0.2279,0.3610,0.4915,0.4355,0.5978,0.6196,0.3953,0.3694,0.3654,0.5976,0.5191,0.3791,0.3311,0.3862,0.3656,0.5554,0.3539,0.3996,0.2021,0.2121,0.2647,0.3050
,S Alabama,#N/A,#N/A,#N/A,0.4611,0.4291,0.5348,0.3949,0.3925,0.6089,0.1373,0.4765,0.3272,0.4046,0.4517,0.6584,0.4606,0.4026,0.4831,0.5484,0.5691,0.3344,0.4015,0.2916,0.2140,0.5245,0.3350
,BYU,#N/A,#N/A,#N/A,0.6526,0.5997,0.2620,0.7898,0.4086,0.6034,0.4118,0.4314,0.6939,0.5589,0.6011,0.4292,0.4354,0.3598,0.8248,0.1344,0.6020,0.2606,0.4237,0.7483,0.4457,0.2010,0.6700
,LA Tech,#N/A,#N/A,#N/A,0.4795,0.3342,0.3930,0.4659,0.4032,0.5419,0.6078,0.4386,0.4011,0.4141,0.3523,0.4045,0.4057,0.4379,0.2646,0.4892,0.5210,0.6044,0.5886,0.4329,0.2348,0.7451,0.3750
,Cincinnati,#N/A,#N/A,#N/A,0.7029,0.5938,0.4652,0.5653,0.5645,0.4413,0.6510,0.5108,0.5198,0.5291,0.4751,0.4831,0.4538,0.4403,0.6317,0.4247,0.7112,0.4833,0.6899,0.7463,0.5637,0.4657,0.6100
,So Miss,#N/A,#N/A,#N/A,0.5192,0.4414,0.4011,0.4688,0.5323,0.4358,0.5412,0.4206,0.4090,0.4046,0.6360,0.2404,0.4403,0.4280,0.3127,0.4301,0.3461,0.5565,0.4330,0.5051,0.2447,0.5294,0.2550
,Fresno State,#N/A,#N/A,#N/A,0.8011,0.4022,0.6283,0.4176,0.6183,0.4190,0.7882,0.6516,0.3562,0.5507,0.5622,0.7079,0.5750,0.5579,0.3562,0.4570,0.8862,0.3066,0.5973,0.4912,0.6159,0.4216,0.7700
,Arkansas St,#N/A,#N/A,#N/A,0.3603,0.4166,0.3636,0.2869,0.3011,0.3464,0.3686,0.3700,0.2032,0.2612,0.2294,0.7371,0.3386,0.3307,0.3522,0.5108,0.5340,0.4574,0.5355,0.4825,0.2333,0.6029,0.6400
,Seton Hall,#N/A,#N/A,#N/A,0.6288,0.6871,0.5829,0.5455,0.5215,0.5475,0.6235,0.5740,0.4908,0.5616,0.5354,0.6067,0.5286,0.5061,0.4908,0.4677,0.6677,0.6372,0.7326,0.5683,0.4346,0.4559,0.5100
,UC Santa Barb,#N/A,#N/A,#N/A,0.4994,0.3004,0.3102,0.6477,0.3710,0.4469,0.5961,0.4242,0.4828,0.4452,0.7113,0.4944,0.3994,0.3782,0.5818,0.1667,0.5393,0.2410,0.3267,0.7570,0.3840,0.4265,0.7450
,Temple,#N/A,#N/A,#N/A,0.5178,0.6725,0.5187,0.3693,0.4301,0.5196,0.6863,0.5235,0.2375,0.3938,0.6568,0.4966,0.4525,0.4450,0.5077,0.4247,0.6325,0.0833,0.2637,0.5253,0.3667,0.4804,0.4250
,Wake Forest,#N/A,#N/A,#N/A,0.5166,0.7007,0.4492,0.5398,0.5000,0.5978,0.6824,0.5072,0.4090,0.4696,0.7151,0.4404,0.4354,0.4497,0.5551,0.3172,0.5432,0.2555,0.3342,0.3835,0.2723,0.6029,0.6250
,UC Riverside,#N/A,#N/A,#N/A,0.2695,0.3741,0.2299,0.4176,0.3280,0.2402,0.5922,0.2888,0.3087,0.2544,0.6297,0.4337,0.2683,0.2371,0.5817,0.3495,0.2811,0.1401,0.1062,0.5056,0.1781,0.3382,0.5250
,New Orleans,#N/A,#N/A,#N/A,0.5759,0.3888,0.4813,0.4915,0.3495,0.4190,0.4235,0.3556,0.4960,0.4005,0.4613,0.5551,0.3147,0.3246,0.4617,0.6183,0.4011,0.6416,0.5034,0.2802,0.1357,0.6765,0.4050
,Charlotte,#N/A,#N/A,#N/A,0.7292,0.5370,0.3556,0.6761,0.4839,0.4190,0.3490,0.4657,0.5251,0.4980,0.6328,0.3933,0.4174,0.3739,0.6949,0.2151,0.5516,0.3811,0.4614,0.4000,0.2819,0.4363,0.5500
,Washington St,#N/A,#N/A,#N/A,0.3564,0.9559,0.4706,0.4233,0.6398,0.6034,0.7529,0.4964,0.2480,0.3789,0.4098,0.5596,0.5826,0.5296,0.5143,0.3656,0.5439,0.1943,0.3329,0.4876,0.3778,0.2353,0.4650
,St John`s,#N/A,#N/A,#N/A,0.6288,0.6727,0.5856,0.4716,0.5968,0.7542,0.8471,0.6336,0.3773,0.5480,0.2914,0.5865,0.6168,0.6449,0.5532,0.3280,0.7846,0.3767,0.6708,0.4500,0.4777,0.6765,0.5350
,Bradley,#N/A,#N/A,#N/A,0.7576,0.6110,0.5642,0.5511,0.5806,0.7095,0.6549,0.5704,0.5172,0.5724,0.5726,0.4944,0.6137,0.6326,0.6840,0.4462,0.5493,0.2662,0.4120,0.4829,0.3355,0.7549,0.5000
,Delaware,#N/A,#N/A,#N/A,0.3845,0.6153,0.3690,0.4659,0.3495,0.4078,0.4353,0.3628,0.3905,0.3518,0.6442,0.3933,0.2913,0.2747,0.4690,0.4462,0.4049,0.4858,0.4107,0.4306,0.1941,0.4951,0.2850
,William & Mary,#N/A,#N/A,#N/A,0.7675,0.3210,0.5668,0.5938,0.7204,0.6313,1.0000,0.6011,0.5224,0.5981,0.4336,0.3438,0.6866,0.7437,0.5687,0.3548,0.4408,0.5779,0.5893,0.7851,0.4266,0.7892,0.3500
,Florida,#N/A,#N/A,#N/A,0.4994,0.6411,0.3770,0.4886,0.4516,0.4190,0.1294,0.4134,0.3562,0.3721,0.5966,0.6022,0.4318,0.3443,0.5188,0.4032,0.5103,0.2707,0.3267,0.1736,0.1769,0.2794,0.7050
,Wichita St,#N/A,#N/A,#N/A,0.5178,0.4943,0.3877,0.4801,0.3763,0.4078,0.4824,0.3682,0.4749,0.3992,0.4527,0.5528,0.3417,0.3650,0.4268,0.5108,0.3552,0.6915,0.5855,0.2419,0.1123,0.7402,0.2700
,Niagara,#N/A,#N/A,#N/A,0.3205,0.3352,0.4064,0.2614,0.2688,0.4581,0.4039,0.3375,0.2296,0.2503,0.2161,0.6697,0.3012,0.2756,0.4080,0.6452,0.4530,0.5823,0.6133,0.3143,0.1603,0.4559,0.6500
,Ole Miss,#N/A,#N/A,#N/A,0.2133,0.5752,0.1872,0.3949,0.3172,0.4916,0.2902,0.2491,0.2533,0.1962,0.1795,0.6674,0.3269,0.2629,0.4180,0.3656,0.3247,0.3584,0.3477,0.5803,0.2105,0.2990,0.4550
,Milwaukee,#N/A,#N/A,#N/A,0.4821,0.3893,0.3209,0.5114,0.4140,0.4693,0.7059,0.3773,0.3773,0.3559,0.5707,0.6337,0.4498,0.4516,0.4220,0.2688,0.3048,0.3129,0.2384,0.6118,0.2299,0.5245,0.6250
,Penn,#N/A,#N/A,#N/A,0.7354,0.5216,0.4733,0.7699,0.4624,0.5922,0.4118,0.5776,0.6174,0.6292,0.5401,0.2966,0.4899,0.4290,0.7534,0.2312,0.8457,0.4309,0.6708,0.5923,0.5720,0.3088,0.8300
,North Dakota,#N/A,#N/A,#N/A,0.5178,0.3138,0.5588,0.2727,0.3817,0.4749,0.6157,0.4386,0.3245,0.3748,0.6572,0.5506,0.4039,0.4172,0.2732,0.7366,0.4439,0.3319,0.2681,0.5896,0.2661,0.6225,0.0150
,SDSU,#N/A,#N/A,#N/A,0.4474,0.3929,0.3396,0.4915,0.5161,0.7542,0.6392,0.4549,0.3536,0.4019,0.4365,0.7011,0.4863,0.4873,0.5493,0.2258,0.6287,0.0479,0.3002,0.3688,0.3162,0.5686,0.6900
,Rice,#N/A,#N/A,#N/A,0.7179,0.5320,0.4358,0.7273,0.6720,0.3687,0.7333,0.5542,0.6359,0.6211,0.6861,0.2067,0.6263,0.6750,0.8867,0.2043,0.3163,0.3300,0.3527,0.5691,0.2666,0.8873,0.6750
,Richmond,#N/A,#N/A,#N/A,0.4821,0.6433,0.3102,0.5710,0.3817,0.5531,0.4941,0.3736,0.4776,0.4046,0.4369,0.6921,0.4295,0.4111,0.5949,0.2849,0.3056,0.4808,0.4200,0.6293,0.2250,0.5147,0.4950
,Valparaiso,#N/A,#N/A,#N/A,0.5987,0.4215,0.5000,0.4545,0.5161,0.6536,0.9216,0.5217,0.4380,0.4953,0.1104,0.5506,0.6299,0.6985,0.5225,0.4247,0.4393,0.6934,0.7826,0.6081,0.2918,0.8824,0.0800
,E Carolina,#N/A,#N/A,#N/A,0.2959,0.6073,0.1711,0.5199,0.1559,0.2011,0.1216,0.1769,0.4828,0.2598,0.0925,0.7888,0.1076,0.0245,0.2988,0.5161,0.5302,1.0000,0.9500,0.3100,0.1701,0.1961,0.1200
,Dartmouth,#N/A,#N/A,#N/A,0.3492,0.6951,0.1283,0.5057,0.2742,0.5922,0.2471,0.2563,0.3061,0.2287,0.3175,0.3573,0.3264,0.2211,0.5081,0.1720,0.3186,0.3628,0.3471,0.5997,0.2178,0.0588,0.5950
,SC Upstate,#N/A,#N/A,#N/A,0.2695,0.3023,0.1738,0.4318,0.1452,0.0559,0.5608,0.1859,0.3747,0.2111,0.5727,0.5056,0.1085,0.1007,0.3896,0.4570,0.2987,0.2808,0.1544,0.5919,0.1604,0.4216,0.4950
,UTEP,#N/A,#N/A,#N/A,0.5590,0.3750,0.5775,0.5227,0.5108,0.4860,0.4275,0.4765,0.5013,0.4939,0.5121,0.5438,0.4620,0.4544,0.6415,0.6452,0.4614,0.6751,0.6776,0.6112,0.3158,0.6520,0.3150
,Akron,#N/A,#N/A,#N/A,0.4994,0.5041,0.4652,0.4688,0.4462,0.5587,0.5490,0.4170,0.4987,0.4479,0.4713,0.6292,0.4475,0.4365,0.5764,0.5645,0.5355,0.4208,0.5139,0.3513,0.2449,0.5343,0.3700
,Howard,#N/A,#N/A,#N/A,0.5178,0.1525,0.5053,0.4318,0.2849,0.5419,0.4549,0.3448,0.5910,0.4411,0.5416,0.5393,0.2864,0.3236,0.7201,0.8495,0.2468,0.5262,0.3768,0.3597,0.0922,0.8088,0.3900
,Alcorn St,#N/A,#N/A,#N/A,0.4069,0.0000,0.3930,0.4034,0.2473,0.3855,0.2078,0.2184,0.5224,0.3112,0.3014,0.6966,0.1909,0.1486,0.2273,0.9570,0.2949,0.9596,0.6578,0.3751,0.1171,0.4216,0.2500
,Navy,#N/A,#N/A,#N/A,0.2219,0.4081,0.0856,0.6335,0.1882,0.3855,0.2824,0.2527,0.3694,0.2585,0.3500,0.5933,0.2274,0.1289,0.3170,0.0753,0.5340,0.5804,0.5664,0.5848,0.2843,0.0735,0.4950
,Marshall,#N/A,#N/A,#N/A,0.4228,0.4847,0.3636,0.5085,0.2957,0.4860,0.4549,0.4278,0.3826,0.3965,0.4575,0.5483,0.3890,0.3782,0.4688,0.3011,0.6409,0.2448,0.4040,0.5616,0.3322,0.5637,0.5500
,Hartford,#N/A,#N/A,#N/A,0.0000,0.3879,0.0882,0.4375,0.0914,0.2514,0.3569,0.1462,0.3140,0.1502,0.3754,0.6022,0.0914,0.0781,0.5393,0.3763,0.2093,0.2934,0.1896,0.3825,0.0638,0.4706,0.3700
,St Joseph`s,#N/A,#N/A,#N/A,0.2959,0.5977,0.0882,0.7614,0.2634,0.2123,0.4314,0.2690,0.5488,0.3627,0.4965,0.4719,0.2233,0.1759,0.6809,0.0538,0.4316,0.4271,0.4342,0.5432,0.2317,0.2990,0.4600
,San Diego,#N/A,#N/A,#N/A,0.6658,0.5008,0.2807,0.6790,0.3118,0.2235,0.5333,0.3502,0.5989,0.4493,0.6026,0.5146,0.2265,0.2215,0.3753,0.4032,0.5600,0.7697,0.6813,0.5410,0.2930,0.4853,0.3450
,Butler,#N/A,#N/A,#N/A,0.6658,0.5888,0.3797,0.6222,0.3710,0.4804,0.5176,0.4097,0.5673,0.4777,0.5753,0.4989,0.3647,0.4106,0.6027,0.3710,0.4125,0.5987,0.5559,0.4622,0.1933,0.8676,0.5300
,Furman,#N/A,#N/A,#N/A,0.6424,0.2310,0.4385,0.5597,0.5860,0.5084,0.5490,0.5361,0.3747,0.4736,0.7611,0.2000,0.5678,0.5889,0.2699,0.2473,0.3484,0.3155,0.1995,0.6152,0.2696,0.8186,0.6000
,High Point,#N/A,#N/A,#N/A,0.5377,0.3994,0.4251,0.4517,0.3656,0.5363,0.4471,0.4639,0.4116,0.4384,0.2051,0.7978,0.5182,0.4807,0.5081,0.5054,0.6776,0.3994,0.6220,0.6004,0.3998,0.4559,0.2350
,SIU Ed.,#N/A,#N/A,#N/A,0.0739,0.3832,0.2005,0.3580,0.2097,0.1006,0.1608,0.1913,0.2770,0.1651,0.4790,0.4787,0.1603,0.1119,0.2918,0.5376,0.2582,0.5136,0.3255,0.4638,0.1217,0.4020,0.2150
,Hampton,#N/A,#N/A,#N/A,0.6526,0.3752,0.3316,0.5795,0.3441,0.5475,0.6353,0.4224,0.5092,0.4574,0.2908,0.5820,0.3323,0.3674,0.5159,0.3817,0.5844,0.7300,0.8227,0.4477,0.2696,0.7059,0.3900
,Georgetown,#N/A,#N/A,#N/A,0.1479,0.6940,0.2112,0.4915,0.1935,0.4525,0.6039,0.3014,0.3193,0.2693,0.4392,0.7236,0.2103,0.1722,0.4869,0.2796,0.6287,0.2896,0.4472,0.4865,0.2891,0.2794,0.6400
,S Illinois,#N/A,#N/A,#N/A,0.5590,0.6029,0.5348,0.5625,0.5968,0.6034,0.2824,0.5487,0.4802,0.5372,0.5244,0.4427,0.5781,0.5301,0.4055,0.4032,0.6623,0.6158,0.6905,0.6540,0.4749,0.5490,0.1250
,Youngstown St,#N/A,#N/A,#N/A,0.4278,0.3724,0.4144,0.3864,0.3871,0.5363,0.9294,0.4531,0.2269,0.3356,0.4467,0.5933,0.4525,0.4807,0.2376,0.3387,0.5493,0.2486,0.3311,0.3781,0.2523,0.5735,0.4650
,Montana,#N/A,#N/A,#N/A,0.6142,0.4451,0.5348,0.5085,0.5000,0.6145,0.7961,0.5903,0.3773,0.5156,0.6984,0.3753,0.4435,0.4948,0.3154,0.3172,0.8029,0.3369,0.5275,0.6363,0.5426,0.7598,0.4500
,Mnt St Mary,#N/A,#N/A,#N/A,0.6658,0.3355,0.4572,0.5341,0.4516,0.6760,0.6275,0.4440,0.4828,0.4601,0.3910,0.5348,0.5462,0.5287,0.3808,0.5108,0.3545,0.6820,0.5534,0.6089,0.2598,0.4902,0.2600
,Lipscomb,#N/A,#N/A,#N/A,0.2219,0.6192,0.3556,0.3040,0.3602,0.5084,0.8627,0.3881,0.1293,0.2368,0.2527,0.6584,0.4548,0.5094,0.2425,0.3871,0.4270,0.2757,0.3366,0.2855,0.1534,0.7451,0.3200
,McNeese St,#N/A,#N/A,#N/A,0.1546,0.2859,0.3556,0.1534,0.3011,0.5810,0.4549,0.2798,0.1161,0.1488,0.4764,0.4921,0.2882,0.2719,0.0825,0.7312,0.2796,0.3129,0.1482,0.5604,0.1768,0.4853,0.3650
,Binghamton,#N/A,#N/A,#N/A,0.7496,0.1557,0.5401,0.6676,0.4516,0.6648,0.7490,0.5379,0.5805,0.5805,0.5984,0.5978,0.4557,0.4610,0.6826,0.3011,0.7097,0.4801,0.6232,0.3741,0.3532,0.5294,0.6250
,Omaha,#N/A,#N/A,#N/A,0.2219,0.4598,0.3021,0.3920,0.4194,0.2737,0.5373,0.3141,0.2902,0.2639,0.6342,0.4674,0.3917,0.3495,0.2476,0.4516,0.2765,0.2549,0.1254,0.5068,0.1962,0.3333,0.3250
,Portland,#N/A,#N/A,#N/A,0.6288,0.4824,0.5348,0.5256,0.6935,0.5531,0.6157,0.5235,0.4565,0.5061,0.6253,0.2404,0.6380,0.6110,0.3314,0.4677,0.3682,0.5256,0.3873,0.7241,0.3684,0.4755,0.4900
,GrandCanyon,#N/A,#N/A,#N/A,0.5818,0.2138,0.3128,0.5653,0.5430,0.6201,0.3490,0.4242,0.3958,0.4005,0.5307,0.2427,0.4962,0.4558,0.4018,0.1828,0.4958,0.2814,0.3385,0.6845,0.3725,0.4951,0.4200
,Holy Cross,#N/A,#N/A,#N/A,0.6288,0.4249,0.4251,0.5881,0.4785,0.7709,0.4824,0.5018,0.4459,0.4844,0.6447,0.4854,0.5047,0.4788,0.6429,0.2581,0.5516,0.2448,0.3620,0.6119,0.3605,0.5049,0.7400
,Texas So.,#N/A,#N/A,#N/A,0.6526,0.2901,0.5936,0.4631,0.5323,0.4469,0.2667,0.4368,0.5541,0.4912,0.3521,0.5618,0.5034,0.4614,0.5393,0.8065,0.4179,0.7603,0.7060,0.4076,0.2260,0.5588,0.2400
,MD E.Shore,#N/A,#N/A,#N/A,0.2590,0.4201,0.1791,0.4545,0.2043,0.3743,0.0471,0.2166,0.3483,0.2206,0.3876,0.5573,0.2305,0.1439,0.2883,0.4247,0.4041,0.4669,0.3897,0.4452,0.1708,0.2549,0.3300
,Florida Int.,#N/A,#N/A,#N/A,0.1546,0.5135,0.0668,0.5199,0.2043,0.3687,0.1608,0.1444,0.3958,0.1908,0.3119,0.7551,0.2197,0.1595,0.6305,0.2796,0.2299,0.2095,0.1834,0.3494,0.0849,0.3529,0.5350
,Bowling Green,#N/A,#N/A,#N/A,0.3329,0.5766,0.6283,0.2727,0.6935,0.8994,0.4314,0.5560,0.2164,0.4073,0.5281,0.6090,0.7335,0.6698,0.2672,0.4946,0.4668,0.1811,0.2174,0.6287,0.3891,0.3775,0.6250
,N Iowa,#N/A,#N/A,#N/A,0.6142,0.6477,0.5080,0.5426,0.4355,0.5196,0.8588,0.5144,0.4538,0.4980,0.5632,0.4764,0.5200,0.5597,0.5061,0.4140,0.5340,0.3287,0.3885,0.4636,0.2811,0.6912,0.4900
,LongBeach St,#N/A,#N/A,#N/A,0.4228,0.2398,0.2299,0.6108,0.2419,0.2961,0.3804,0.3141,0.4406,0.3410,0.2146,0.6404,0.2431,0.2046,0.3294,0.2419,0.6218,0.8095,0.8166,0.3553,0.2411,0.3775,0.4650
,Stetson,#N/A,#N/A,#N/A,0.4069,0.5333,0.3102,0.5511,0.4946,0.4972,0.3020,0.3664,0.3931,0.3559,0.6939,0.3596,0.4457,0.3956,0.3273,0.3548,0.2712,0.2612,0.1044,0.3304,0.1462,0.4363,0.3100
,UNC Green.,#N/A,#N/A,#N/A,0.7496,0.2727,0.3342,0.7869,0.6129,0.6313,0.8471,0.5217,0.6412,0.5995,0.6358,0.2787,0.5646,0.5875,0.5545,0.1774,0.4538,0.4177,0.4033,0.3347,0.2418,0.6225,0.6850
,Austin Peay,#N/A,#N/A,#N/A,0.6066,0.3326,0.5107,0.4972,0.3172,0.5363,0.3961,0.4801,0.4222,0.4560,0.4498,0.6562,0.4214,0.3801,0.1645,0.5000,0.6112,0.7703,0.6955,0.4399,0.2854,0.4216,0.0850
,Davidson,#N/A,#N/A,#N/A,0.5351,0.5503,0.4278,0.5256,0.4462,0.6257,0.5765,0.4801,0.4037,0.4465,0.5924,0.6000,0.4642,0.4200,0.5202,0.3548,0.6478,0.1956,0.3576,0.4615,0.3616,0.3235,0.5500
,Rider,#N/A,#N/A,#N/A,0.8769,0.2391,0.4519,0.6903,0.6183,0.4972,0.7333,0.5108,0.7124,0.6279,0.5117,0.4517,0.5462,0.5376,0.8645,0.4247,0.5187,0.4713,0.5954,0.5380,0.3547,0.4755,0.2100
,Hawaii,#N/A,#N/A,#N/A,0.4994,0.3549,0.3556,0.6023,0.3763,0.5196,0.6667,0.4711,0.4169,0.4465,0.3917,0.7955,0.4732,0.4690,0.5811,0.2258,0.7280,0.1382,0.4064,0.4495,0.3743,0.5196,0.7500
,Georgia St,#N/A,#N/A,#N/A,0.2695,0.3316,0.2139,0.4631,0.1774,0.1006,0.4353,0.2184,0.3087,0.2016,0.2559,0.7820,0.1513,0.1284,0.6308,0.3441,0.4278,0.3640,0.4015,0.1684,0.0885,0.4069,0.5800
,St Bona,#N/A,#N/A,#N/A,0.2133,0.5516,0.4118,0.4716,0.4086,0.4190,0.7843,0.3664,0.2559,0.2855,0.3934,0.7011,0.3854,0.3664,0.4620,0.2473,0.6295,0.2069,0.3453,0.2354,0.2493,0.3578,0.4350
