Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
44,Arizona St,,1,11,0.7029585799,0.7056151941,0.6503009186,0.4346733668,0.5224719101,0.4275862069,0.3849557522,0.5362694301,0.5901639344,0.5917431193,0.6857142857,0.724137931,0.5164835165,0.5303867403,0.5303030303,0.5612244898,0.603960396,0.4747474747,0.5916981132,0.4327868852,0.3565217391,0.8379888268,0.4711111111
45,St Mary's,,2,11,0.6781065089,0.6540049546,0.4950902756,0.7079145729,0.6741573034,0.6827586207,0.7123893805,0.7020725389,0.6,0.6941896024,0.7785714286,0.6724137931,0.6923076923,0.6850828729,0.5606060606,0.1734693878,0.7821782178,0.2727272727,0.5750943396,0,0.3217391304,0.4413407821,0.7244444444
46,Ohio State,,3,11,0.5704142012,0.9248554913,0.3915109281,0.6498115578,0.4662921348,0.4413793103,0.6637168142,0.4740932642,0.6229508197,0.5703363914,0.5357142857,0.525862069,0.5,0.5303867403,0.5606060606,0.2908163265,0.5643564356,0.4343434343,0.5524528302,0.6918032787,0.4782608696,0.5977653631,0.64
47,Liberty,,0,12,0.8639053254,0.2543352601,0.5296167247,0.8209798995,0.7696629213,0.6137931034,0.8274336283,0.7202072539,0.8098360656,0.8027522936,0.5857142857,0.4439655172,0.8626373626,0.8342541436,0.6893939394,0.2142857143,0.6930693069,0.6565656566,0.7660377358,0.5540983607,0.6608695652,0.3184357542,0.7733333333
48,Murray St,,1,12,0.9195266272,0.2853014038,0.8238834336,0.6008165829,0.797752809,0.475862069,0.6814159292,0.792746114,0.7606557377,0.8226299694,0.65,0.7068965517,0.8021978022,0.7955801105,0.7651515152,0.5408163265,0.7227722772,0.5252525253,0.721509434,0.7180327869,0.7826086957,0.5810055866,0.7822222222
49,Oregon,,2,12,0.6662721893,0.6874483898,0.4184352233,0.7525125628,0.5393258427,0.4413793103,0.5973451327,0.5362694301,0.7475409836,0.6651376147,0.5642857143,0.6034482759,0.5659340659,0.5580110497,0.6742424242,0.2448979592,0.6435643564,0.6363636364,0.7275471698,0.4852459016,0.4695652174,0.4245810056,0.5866666667
50,New Mex St,,3,12,0.9325443787,0.3583815029,0.6610706367,0.7145100503,0.5898876404,0.3862068966,0.4026548673,0.7383419689,0.7901639344,0.8042813456,0.9714285714,0.9137931034,0.6758241758,0.635359116,0.5909090909,0.3673469388,0.7425742574,0.5656565657,0.6701886792,0.5114754098,0.5652173913,0.4748603352,0.68
51,St Louis,,0,13,0.6544378698,0.5532617671,0.3208742477,0.7173366834,0.3707865169,0.2344827586,0.07079646018,0.3834196891,0.7344262295,0.5688073394,0.8,0.8793103448,0.3076923077,0.2762430939,0.6515151515,0.3112244898,0.5940594059,0.5252525253,0.5750943396,0.5344262295,0.3565217391,0.5530726257,0.6266666667
52,Vermont,,1,13,0.8568047337,0.2774566474,0.526765917,0.7619346734,0.5898876404,0.5103448276,0.7433628319,0.6502590674,0.7868852459,0.750764526,0.7142857143,0.525862069,0.6318681319,0.6685082873,0.5984848485,0.2653061224,0.7524752475,0.5858585859,0.7283018868,0.2786885246,0.4260869565,0.7318435754,0.8488888889
53,UC Irvine,,2,13,0.9029585799,0.3468208092,0.4944567627,0.7408919598,0.5898876404,0.5655172414,0.4955752212,0.5932642487,0.7737704918,0.7110091743,0.8285714286,0.8060344828,0.5659340659,0.5414364641,0.8939393939,0.2653061224,0.702970297,0.2727272727,0.5381132075,0.3639344262,0.4608695652,0.3575418994,0.6311111111
54,Northeastern,,3,13,0.7136094675,0.4310487201,0.5958188153,0.522298995,0.7191011236,0.7517241379,0.7389380531,0.7098445596,0.4426229508,0.625382263,0.4714285714,0.3060344828,0.8681318681,0.8674033149,0.3712121212,0.2602040816,0.6831683168,0.2929292929,0.5660377358,0.5508196721,0.5913043478,0.6424581006,0.7777777778
55,Yale,,0,14,0.7763313609,0.3980181668,0.7377256889,0.4431532663,0.7865168539,0.6275862069,0.6238938053,0.6139896373,0.6229508197,0.6529051988,0.7,0.4525862069,0.7967032967,0.7624309392,0.6818181818,0.5969387755,0.5643564356,0.1616161616,0.4098113208,0.6590163934,0.6086956522,0.4357541899,0.7244444444
56,N Kentucky,,1,14,0.7940828402,0.3356729975,0.6917960089,0.5697236181,0.7134831461,0.6,0.3584070796,0.6968911917,0.6557377049,0.7171253823,0.6857142857,0.6637931034,0.7857142857,0.729281768,0.5909090909,0.4489795918,0.6534653465,0.4848484848,0.6347169811,0.7508196721,0.6782608696,0.5474860335,0.5688888889
57,Old Dominion,,2,14,0.7940828402,0.4083402147,0.2838137472,0.8200376884,0.3202247191,0.5103448276,0.3362831858,0.4067357513,0.8131147541,0.619266055,0.7071428571,0.7198275862,0.3461538462,0.320441989,0.8106060606,0.2244897959,0.6831683168,0.4343434343,0.5969811321,0.5278688525,0.4347826087,0.2960893855,0.7288888889
58,Georgia St,,3,14,0.7396449704,0.4859620149,0.6306620209,0.4296482412,0.6292134831,0.7517241379,0.3318584071,0.5880829016,0.4950819672,0.5779816514,0.1571428571,0.3534482759,0.7527472527,0.6906077348,0.5,0.5204081633,0.7227722772,0.6161616162,0.8324528302,0.2819672131,0.4173913043,0.4804469274,0.7155555556
